MAVCH1 ; MAVCH2 ; MAVCH3 ; MAVCH4 ; SSCCH1 ; SSCCH2 ; SSCCH3 ; SSCCH4 ; WLCH1 ; WLCH2 ; WLCH3 ; WLCH4 ; RMSCH1 ; RMSCH2 ; RMSCH3 ; RMSCH4 ; VARCH1 ; VARCH2 ; VARCH3 ; VARCH4 ; ZCCH1 ; ZCCH2 ; ZCCH3 ; ZCCH4 ; Resposta
14.832068357730103 ; 2.41686796165298 ; 75.75308335711647 ; 69.01655486635642 ; 26.824817518248175 ; 39.65723395775209 ; 19.11487758945386 ; 16.028309741881767 ; 13.029692776414874 ; 2.5951643547024332 ; 76.70169485880366 ; 70.59292157056225 ; 13.572296057070112 ; 2.36121460354659 ; 75.78726204793145 ; 66.78097638090017 ; 3.131668882981219 ; 0.15259672954773057 ; 58.26284593286826 ; 46.35503675071206 ; 17.25997842502697 ; 28.78787878787879 ; 42.5614489003881 ; 15.166666666666666 ; Estender
22.93600954393729 ; 3.0467060907715746 ; 84.91912437511283 ; 84.26741686679394 ; 12.5 ; 79.87245914707054 ; 13.465160075329567 ; 11.99000832639467 ; 17.64142919087045 ; 3.651540679214068 ; 85.86081137297428 ; 85.23050890853177 ; 23.291147568373038 ; 2.902530222636955 ; 87.5358713973591 ; 82.8720891552787 ; 7.388967683404134 ; 0.20263181018226623 ; 77.11626249895313 ; 69.80270946011647 ; 14.88673139158576 ; 42.56198347107438 ; 45.14877102199224 ; 13.944444444444445 ; Estender
12.745626385839133 ; 5.758640071103104 ; 80.06227675114366 ; 68.83447220442311 ; 19.98175182481752 ; 26.345157433240335 ; 14.218455743879472 ; 14.11323896752706 ; 8.231512121470834 ; 3.740371068022073 ; 81.22042036134778 ; 69.73568411732707 ; 11.846030330092834 ; 6.952281953819818 ; 78.91961597655875 ; 66.43001718087902 ; 2.5513383296490058 ; 0.7550761827087532 ; 63.031700564982586 ; 45.89675696976318 ; 7.820927723840345 ; 10.46831955922865 ; 41.785252263906855 ; 12.833333333333334 ; Estender
35.528131932995926 ; 2.996323870044747 ; 79.60750117324577 ; 86.40675612600216 ; 23.44890510948905 ; 59.94420087684336 ; 18.07909604519774 ; 14.779350541215655 ; 29.153078295781846 ; 3.9396916707434393 ; 81.28586263191212 ; 85.21321661023873 ; 36.72097896144412 ; 2.827709219829503 ; 80.25041051845378 ; 85.79544459953335 ; 16.038895300774097 ; 0.19538107935382212 ; 65.11449185095601 ; 74.57437434188458 ; 15.911542610571736 ; 49.31129476584022 ; 44.76067270375162 ; 11.38888888888889 ; Estender
26.70236521521037 ; 3.6849114124948366 ; 86.60466546540871 ; 93.32037348477193 ; 33.43978102189781 ; 35.512156237544836 ; 15.160075329566855 ; 11.740216486261449 ; 21.38941454298355 ; 3.310047071956995 ; 86.92740316136802 ; 91.55447206117233 ; 29.558719382008185 ; 3.9787792793029393 ; 85.10748325582395 ; 91.6478170573492 ; 11.026256168824286 ; 0.31878965880247023 ; 73.00319430701367 ; 84.5998442547118 ; 18.176914778856528 ; 29.614325068870524 ; 38.292367399741266 ; 11.055555555555555 ; Estender
10.04149463200782 ; 4.115917062978824 ; 91.3207244132755 ; 81.4532096999224 ; 19.47992700729927 ; 20.127540852929453 ; 12.900188323917137 ; 13.821815154038301 ; 6.174453473184918 ; 2.3965790249823913 ; 91.88435809674753 ; 82.22398488736047 ; 9.302573372378944 ; 4.959443199272359 ; 90.85411385369085 ; 77.85460194275561 ; 1.7929465268943936 ; 0.44395521751677275 ; 82.91861859652427 ; 61.97972183642816 ; 8.036677454153182 ; 7.943067033976125 ; 41.91461836998706 ; 14.166666666666666 ; Estender
14.871623845492906 ; 4.611718876017002 ; 81.2555648286047 ; 66.7934620251659 ; 14.917883211678832 ; 29.29453965723396 ; 14.40677966101695 ; 15.11240632805995 ; 10.762046956056759 ; 3.167497853020861 ; 80.15778208591173 ; 68.45816240759204 ; 14.580354903188777 ; 5.34633266419291 ; 83.08570317516336 ; 65.2996920584361 ; 3.495088198790668 ; 0.49840393091436463 ; 69.66473941546543 ; 44.43620428860099 ; 9.60086299892125 ; 14.370982552800735 ; 38.033635187580856 ; 15.444444444444445 ; Estender
17.11355064729639 ; 4.5364475710324035 ; 87.55009625560432 ; 78.78608273867225 ; 8.804744525547445 ; 19.489836588282184 ; 16.854990583804142 ; 13.488759367194005 ; 11.171872284844666 ; 3.317271387167333 ; 89.9077951703575 ; 78.60091357929284 ; 15.91574976392738 ; 5.237908802483271 ; 88.72049544855243 ; 77.10297101297068 ; 4.004370540264816 ; 0.4828543525067148 ; 79.16358710443846 ; 60.84776010726079 ; 5.501618122977346 ; 17.401285583103764 ; 42.949547218628716 ; 10.833333333333334 ; Estender
8.279065554213492 ; 2.0206546987499827 ; 73.55373581290137 ; 62.815323121092895 ; 28.96897810218978 ; 39.13909924272619 ; 18.549905838041433 ; 15.320566194837635 ; 6.26601307581185 ; 1.4802711008955836 ; 74.48903738055839 ; 62.65016994035294 ; 7.508882720232858 ; 2.020028820682989 ; 72.28539656064298 ; 61.35769235877076 ; 1.3273575726775733 ; 0.1239447042515371 ; 53.15329385461885 ; 39.52664796098002 ; 18.0151024811219 ; 23.507805325987142 ; 42.04398447606727 ; 12.88888888888889 ; Estender
11.624409530009961 ; 2.5081259187812135 ; 77.71886705165612 ; 81.67169705479286 ; 19.662408759124087 ; 41.76962933439617 ; 18.455743879472692 ; 13.821815154038301 ; 7.679687855203144 ; 2.8577571883584487 ; 78.11513751709603 ; 82.18995560581091 ; 10.889665472701491 ; 2.7600561808606194 ; 76.65940216253385 ; 78.96627327141567 ; 2.252665603506664 ; 0.18891823929122195 ; 59.5718088122788 ; 63.67298836233383 ; 11.92017259978425 ; 39.02662993572085 ; 44.63130659767141 ; 12.38888888888889 ; Estender
